Asset Location,Asset IP Address,Asset Alternate IPv4 Addresses,Asset Names,Asset Risk Score,Asset OS Name,Vulnerability Title,Vulnerability PCI Compliance Status,Vulnerability CVSS Score,Vulnerability CVSSv3 Score,Vulnerability Description,Vulnerability ID,Service Port,Vulnerability Solution,Vulnerability Proof,Vulnerability Published Date,Vulnerable Since,Vulnerability Age,Vulnerability CVE IDs,Vulnerability CVE URLs
Des Moines,10.10.4.88,,"l1pwavc02.corp.coop.org.corp.coop.org.domaindnszones.corp.coop.org,l1pwavc02.eservices.coop.org","3,584",Red Hat Enterprise Linux,"Java CPU April 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21449)",Fail,5.0,7.5,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Oracle Java SE: 17.0.2 and 18; Oracle GraalVM Enterprise Edition: 21.3.1 and 22.0.0.2. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized creation, deletion or modification access to critical data or all Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 7.5 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N).",jre-vuln-cve-2022-21449,0,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 8.6


Vulnerable software installed: Oracle JRE 1.8.0.321 (/usr/java/jdk1.8.0_321-amd64/jre/lib/rt.jar)",2022-04-19,2022-05-29,15 Days,CVE-2022-21449,http://nvd.nist.gov/vuln/detail/CVE-2022-21449
Des Moines,10.10.4.88,,"l1pwavc02.corp.coop.org.corp.coop.org.domaindnszones.corp.coop.org,l1pwavc02.eservices.coop.org","3,584",Red Hat Enterprise Linux,"Java CPU April 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21443)",Pass,4.3,3.7,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Oracle Java SE: 7u331, 8u321, 11.0.14, 17.0.2, 18; Oracle GraalVM Enterprise Edition: 20.3.5, 21.3.1 and 22.0.0.2. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 3.7 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L).",jre-vuln-cve-2022-21443,0,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 8.6


Vulnerable software installed: Oracle JRE 1.8.0.321 (/usr/java/jdk1.8.0_321-amd64/jre/lib/rt.jar)",2022-04-19,2022-05-29,15 Days,CVE-2022-21443,http://nvd.nist.gov/vuln/detail/CVE-2022-21443
Des Moines,10.10.4.88,,"l1pwavc02.corp.coop.org.corp.coop.org.domaindnszones.corp.coop.org,l1pwavc02.eservices.coop.org","3,584",Red Hat Enterprise Linux,"Java CPU April 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21476)",Fail,5.0,7.5,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Oracle Java SE: 7u331, 8u321, 11.0.14, 17.0.2, 18; Oracle GraalVM Enterprise Edition: 20.3.5, 21.3.1 and 22.0.0.2. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized access to critical data or complete access to all Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 7.5 (Confidentiality impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N).",jre-vuln-cve-2022-21476,0,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 8.6


Vulnerable software installed: Oracle JRE 1.8.0.321 (/usr/java/jdk1.8.0_321-amd64/jre/lib/rt.jar)",2022-04-19,2022-05-29,15 Days,CVE-2022-21476,http://nvd.nist.gov/vuln/detail/CVE-2022-21476
Des Moines,10.10.4.88,,"l1pwavc02.corp.coop.org.corp.coop.org.domaindnszones.corp.coop.org,l1pwavc02.eservices.coop.org","3,584",Red Hat Enterprise Linux,"Java CPU April 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21496)",Fail,5.0,5.3,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JNDI). Supported versions that are affected are Oracle Java SE: 7u331, 8u321, 11.0.14, 17.0.2, 18; Oracle GraalVM Enterprise Edition: 20.3.5, 21.3.1 and 22.0.0.2. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N).",jre-vuln-cve-2022-21496,0,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 8.6


Vulnerable software installed: Oracle JRE 1.8.0.321 (/usr/java/jdk1.8.0_321-amd64/jre/lib/rt.jar)",2022-04-19,2022-05-29,15 Days,CVE-2022-21496,http://nvd.nist.gov/vuln/detail/CVE-2022-21496
Des Moines,10.10.4.88,,"l1pwavc02.corp.coop.org.corp.coop.org.domaindnszones.corp.coop.org,l1pwavc02.eservices.coop.org","3,584",Red Hat Enterprise Linux,"Java CPU April 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21434)",Fail,5.0,5.3,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Oracle Java SE: 7u331, 8u321, 11.0.14, 17.0.2, 18; Oracle GraalVM Enterprise Edition: 20.3.5, 21.3.1 and 22.0.0.2. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N).",jre-vuln-cve-2022-21434,0,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 8.6


Vulnerable software installed: Oracle JRE 1.8.0.321 (/usr/java/jdk1.8.0_321-amd64/jre/lib/rt.jar)",2022-04-19,2022-05-29,15 Days,CVE-2022-21434,http://nvd.nist.gov/vuln/detail/CVE-2022-21434
Des Moines,10.10.4.88,,"l1pwavc02.corp.coop.org.corp.coop.org.domaindnszones.corp.coop.org,l1pwavc02.eservices.coop.org","3,584",Red Hat Enterprise Linux,"Java CPU April 2022 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2022-21426)",Pass,5.0,5.3,"Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JAXP). Supported versions that are affected are Oracle Java SE: 7u331, 8u321, 11.0.14, 17.0.2, 18; Oracle GraalVM Enterprise Edition: 20.3.5, 21.3.1 and 22.0.0.2. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).",jre-vuln-cve-2022-21426,0,"Upgrade to the latest version of Oracle Java

Download and apply the upgrade from:  https://www.java.com/en/download/manual.jsp","Vulnerable OS: Red Hat Enterprise Linux 8.6


Vulnerable software installed: Oracle JRE 1.8.0.321 (/usr/java/jdk1.8.0_321-amd64/jre/lib/rt.jar)",2022-04-19,2022-05-29,15 Days,CVE-2022-21426,http://nvd.nist.gov/vuln/detail/CVE-2022-21426
Des Moines,10.10.4.88,,"l1pwavc02.corp.coop.org.corp.coop.org.domaindnszones.corp.coop.org,l1pwavc02.eservices.coop.org","3,584",Red Hat Enterprise Linux,Partition Mounting Weakness,Pass,1.9,0.0,"One or more of the system's partitions are mounted without certain hardening options enabled. While this is not a definite vulnerability on its own, system security may be improved by employing hardening techniques.",unix-partition-mounting-weakness,0,"Partition Mounting Weakness


The specific way to modify the partition mount options varies from system to system. Consult your operating system's manual or mount man page.",The following issues were discovered: /tmp partition does not have 'noexec' option set. /var/lib/nfs/rpc_pipefs partition does not have 'nodev' option set. /opt/app/avc/share/OD-WEB partition does not have 'nodev' option set.,2005-01-15,2022-05-29,15 Days,,
Des Moines,10.10.0.96,,l1pdavc01.eservices.coop.org,"29,029",Red Hat Enterprise Linux,Apache Log4j Core: CVE-2021-44228: JNDI support has not restricted what names could be resolved allowing remote code execution,Fail,10.0,10.0,"One vector that allowed exposure to this vulnerability was Log4j’s allowance of Lookups to appear in log messages. This meant that when user input is logged, and that user input contained a JNDI Lookup pointing to a malicious server, then Log4j would resolve that JNDI Lookup, connect to that server, and potentially download serialized Java code from that remote server. This in turn could execute any code during deserialization. This is known as a RCE (Remote Code Execution) attack.

In version 2.12.2 Log4j disables access to JNDI by default. Usage of JNDI in configuration now need to be enabled explicitly. Calls to the JndiLookup will now return a constant string. Also, Log4j now limits the protocols by default to only java. The message lookups feature has been completely removed.

In version 2.16.0 the message lookups feature has been completely removed. Lookups in configuration still work. Furthermore, Log4j now disables access to JNDI by default. JNDI lookups in configuration now need to be enabled explicitly. Also, Log4j now limits the protocols by default to only java, ldap, and ldaps and limits the ldap protocols to only accessing Java primitive objects. Hosts other than the local host need to be explicitly allowed.

This check requires the Security Console and Scan Engines to be on product version 6.6.118 or later.",apache-log4j-core-cve-2021-44228,0,"* Upgrade Apache Log4j Core to 2.12.2
      Download and apply the patch from:  https://logging.apache.org/log4j/2.x/download.html 


 * Upgrade Apache Log4j Core to 2.16
      Download and apply the patch from:  https://logging.apache.org/log4j/2.x/download.html 


 * Upgrade Apache Log4j Core to 2.3.1
      Download and apply the patch from:  https://logging.apache.org/log4j/2.x/download.html","Vulnerable software installed: Apache Log4j Core 2.11.0 (/home/oracle/opt/app/u01/app/oracle/product/19c-1.0-1/dbhome_1/md/property_graph/lib/log4j-core-2.11.0.jar)

No mitigation applied. JndiLookup class discovered.",2021-12-09,2022-05-01,43 Days,CVE-2021-44228,http://nvd.nist.gov/vuln/detail/CVE-2021-44228
Des Moines,10.10.0.96,,l1pdavc01.eservices.coop.org,"29,029",Red Hat Enterprise Linux,Apache Log4j Core: CVE-2021-45046: Apache Log4j2 Thread Context Lookup Pattern vulnerable to remote code execution in certain non-default configurations,Fail,7.6,9.0,"It was found that the fix to address CVE-2021-44228 in Apache Log4j 2.15.0 was incomplete in certain non-default configurations. When the logging configuration uses a non-default Pattern Layout with a Context Lookup (for example, $${ctx:loginId}), attackers with control over Thread Context Map (MDC) input data can craft malicious input data using a JNDI Lookup pattern, resulting in an information leak and remote code execution in some environments and local code execution in all environments; remote code execution has been demonstrated on macOS but no other tested environments.",apache-log4j-core-cve-2021-45046,0,"* Upgrade Apache Log4j Core to 2.16
      Download and apply the patch from:  https://logging.apache.org/log4j/2.x/download.html 


 * Upgrade Apache Log4j Core to 2.12.2
      Download and apply the patch from:  https://logging.apache.org/log4j/2.x/download.html 


 * Upgrade Apache Log4j Core to 2.3.1
      Download and apply the patch from:  https://logging.apache.org/log4j/2.x/download.html","Vulnerable software installed: Apache Log4j Core 2.11.0 (/home/oracle/opt/app/u01/app/oracle/product/19c-1.0-1/dbhome_1/md/property_graph/lib/log4j-core-2.11.0.jar)

No mitigation applied. JndiLookup class discovered.",2021-12-14,2022-05-01,43 Days,CVE-2021-45046,http://nvd.nist.gov/vuln/detail/CVE-2021-45046
Des Moines,10.10.0.96,,l1pdavc01.eservices.coop.org,"29,029",Red Hat Enterprise Linux,Apache Log4j Core: CVE-2021-44228: JNDI support has not restricted what names could be resolved allowing remote code execution,Fail,10.0,10.0,"One vector that allowed exposure to this vulnerability was Log4j’s allowance of Lookups to appear in log messages. This meant that when user input is logged, and that user input contained a JNDI Lookup pointing to a malicious server, then Log4j would resolve that JNDI Lookup, connect to that server, and potentially download serialized Java code from that remote server. This in turn could execute any code during deserialization. This is known as a RCE (Remote Code Execution) attack.

In version 2.12.2 Log4j disables access to JNDI by default. Usage of JNDI in configuration now need to be enabled explicitly. Calls to the JndiLookup will now return a constant string. Also, Log4j now limits the protocols by default to only java. The message lookups feature has been completely removed.

In version 2.16.0 the message lookups feature has been completely removed. Lookups in configuration still work. Furthermore, Log4j now disables access to JNDI by default. JNDI lookups in configuration now need to be enabled explicitly. Also, Log4j now limits the protocols by default to only java, ldap, and ldaps and limits the ldap protocols to only accessing Java primitive objects. Hosts other than the local host need to be explicitly allowed.

This check requires the Security Console and Scan Engines to be on product version 6.6.118 or later.",apache-log4j-core-cve-2021-44228,0,"* Upgrade Apache Log4j Core to 2.12.2
      Download and apply the patch from:  https://logging.apache.org/log4j/2.x/download.html 


 * Upgrade Apache Log4j Core to 2.16
      Download and apply the patch from:  https://logging.apache.org/log4j/2.x/download.html 


 * Upgrade Apache Log4j Core to 2.3.1
      Download and apply the patch from:  https://logging.apache.org/log4j/2.x/download.html","Vulnerable software installed: Apache Log4j Core 2.9.1 (/home/oracle/opt/app/u01/app/oracle/product/19c-1.0-1/dbhome_1/suptools/tfa/release/tfa_home/jlib/log4j-core-2.9.1.jar)

No mitigation applied. JndiLookup class discovered.",2021-12-09,2022-05-01,43 Days,CVE-2021-44228,http://nvd.nist.gov/vuln/detail/CVE-2021-44228
